"2016年06月18日","79,019","78,685","81,725","75,304","0.43"
"2016年06月17日","78,685","80,723","81,068","74,158","-2.53"
"2016年06月16日","80,723","73,274","80,723","70,090","10.17"
"2016年06月15日","73,274","72,693","76,797","70,559","0.80"
"2016年06月14日","72,693","74,594","78,735","70,413","-2.55"
"2016年06月13日","74,594","70,052","76,735","64,164","6.48"
"2016年06月12日","70,052","64,940","72,986","60,200","7.80"
"2016年06月11日","64,984","61,991","65,806","60,904","4.83"
"2016年06月10日","61,991","60,553","62,425","60,037","2.38"
"2016年06月09日","60,553","60,678","62,687","59,827","-0.21"
"2016年06月08日","60,678","61,130","63,557","59,889","-0.74"
"2016年06月07日","61,130","62,134","64,740","59,943","-1.62"
"2016年06月06日","62,134","57,676","63,508","57,359","7.73"
"2016年06月05日","57,676","61,303","62,516","57,425","-5.92"
"2016年06月04日","61,303","58,548","62,516","56,489","4.70"
"2016年06月03日","58,548","56,772","61,237","55,846","3.13"
"2016年06月02日","56,772","58,216","60,791","55,417","-2.48"
"2016年06月01日","58,216","58,110","60,424","57,323","0.18"
"2016年05月31日","58,110","58,528","63,696","57,509","-0.71"
"2016年05月30日","58,528","58,258","63,688","50,800","0.46"
"2016年05月29日","58,258","53,765","61,355","47,679","8.36"
"2016年05月28日","53,765","50,764","54,497","47,642","3.45"
